0,28-Jul-18,Philadelphia Fusion,London Spitfire,300,-455
0,26-Jul-19,Los Angeles Gladiators,New York Excelsior,160,-208
0,25-Jul-19,Houston Outlaws,Paris Eternal,-204,154
0,13-Jul-19,Los Angeles Valiant,Hangzhou Spark,147,-192
0,13-Jul-19,Seoul Dynasty,San Francisco Shock,445,-714
0,12-Jul-19,Shanghai Dragons,New York Excelsior,275,-400
0,12-Jul-19,Houston Outlaws,Vancouver Titans,713,-1429
0,7-Jul-19,New York Excelsior,Toronto Defiant,-2500,899
0,7-Jul-19,Florida Mayhem,Atlanta Reign,206,-278
0,7-Jul-19,Washington Justice,Guangzhou Charge,282,-400
0,7-Jul-19,Philadelphia Fusion,Shanghai Dragons,150,-196
0,6-Jul-19,Guangzhou Charge,Shanghai Dragons,378,-625
0,6-Jul-19,Toronto Defiant,Atlanta Reign,280,-400
0,6-Jul-19,Philadelphia Fusion,Washington Justice,-476,323
0,6-Jul-19,Florida Mayhem,New York Excelsior,1357,-5000
0,1-Jul-19,Chengdu Hunters,Seoul Dynasty,185,-250
0,30-Jun-19,Houston Outlaws,Toronto Defiant,-400,277
0,30-Jun-19,London Spitfire,San Francisco Shock,372,-588
0,30-Jun-19,Shanghai Dragons,Guangzhou Charge,-476,324
0,29-Jun-19,Florida Mayhem,Hangzhou Spark,565,-1000
0,29-Jun-19,Boston Uprising,Philadelphia Fusion,135,-179
0,29-Jun-19,Dallas Fuel,New York Excelsior,1164,-3333
0,29-Jun-19,Houston Outlaws,Washington Justice,-526,351
0,29-Jun-19,Toronto Defiant,Los Angeles Gladiators,642,-1250
0,29-Jun-19,London Spitfire,Los Angeles Valiant,-128,-102
0,28-Jun-19,San Francisco Shock,Chengdu Hunters,-2000,863
0,28-Jun-19,Paris Eternal,Seoul Dynasty,298,-435
0,28-Jun-19,Hangzhou Spark,Los Angeles Valiant,-164,123
0,24-Jun-19,Los Angeles Valiant,Vancouver Titans,893,-2500
0,23-Jun-19,Houston Outlaws,Florida Mayhem,-909,524
0,23-Jun-19,Boston Uprising,Paris Eternal,170,-227
0,23-Jun-19,Chengdu Hunters,Dallas Fuel,-167,125
0,23-Jun-19,Hangzhou Spark,Seoul Dynasty,-185,139
0,22-Jun-19,Toronto Defiant,Guangzhou Charge,127,-172
0,22-Jun-19,Atlanta Reign,Philadelphia Fusion,-154,117
0,22-Jun-19,London Spitfire,Washington Justice,-2500,930
0,22-Jun-19,Chengdu Hunters,Vancouver Titans,1123,-5000
0,22-Jun-19,Los Angeles Gladiators,Shanghai Dragons,-270,200
0,22-Jun-19,San Francisco Shock,Florida Mayhem,-10000,1448
0,21-Jun-19,London Spitfire,New York Excelsior,455,-769
0,21-Jun-19,Shanghai Dragons,Los Angeles Valiant,-526,330
0,21-Jun-19,Hangzhou Spark,Dallas Fuel,-909,468
0,21-Jun-19,Paris Eternal,Houston Outlaws,211,-345
0,20-Jun-19,San Francisco Shock,Boston Uprising,-10000,1483
0,17-Jun-19,Washington Justice,Los Angeles Gladiators,1035,-5000
0,16-Jun-19,Philadelphia Fusion,Boston Uprising,-137,112
0,16-Jun-19,Florida Mayhem,Paris Eternal,326,-476
0,16-Jun-19,San Francisco Shock,Seoul Dynasty,-357,252
0,16-Jun-19,Guangzhou Charge,Los Angeles Valiant,110,-147
0,15-Jun-19,Dallas Fuel,Vancouver Titans,955,-2500
0,15-Jun-19,Seoul Dynasty,Atlanta Reign,-270,175
0,15-Jun-19,Washington Justice,Hangzhou Spark,789,-2000
0,15-Jun-19,Los Angeles Gladiators,Philadelphia Fusion,-1429,475
0,15-Jun-19,Boston Uprising,Houston Outlaws,131,-200
0,15-Jun-19,Toronto Defiant,London Spitfire,324,-476
0,14-Jun-19,Paris Eternal,New York Excelsior,735,-1667
0,14-Jun-19,Hangzhou Spark,Vancouver Titans,765,-2000
0,14-Jun-19,Dallas Fuel,Chengdu Hunters,-476,311
0,14-Jun-19,Shanghai Dragons,Atlanta Reign,-123,-102
0,13-Jun-19,Houston Outlaws,San Francisco Shock,1002,-3333
0,9-Jun-19,Vancouver Titans,Los Angeles Gladiators,-1000,539
0,9-Jun-19,Washington Justice,Dallas Fuel,293,-417
0,9-Jun-19,Paris Eternal,Boston Uprising,143,-189
0,9-Jun-19,New York Excelsior,London Spitfire,-278,206
0,9-Jun-19,Los Angeles Valiant,Chengdu Hunters,143,-189
0,8-Jun-19,Seoul Dynasty,Guangzhou Charge,-323,231
0,8-Jun-19,Vancouver Titans,Atlanta Reign,-2500,839
0,8-Jun-19,Hangzhou Spark,Philadelphia Fusion,-133,-101
0,8-Jun-19,Los Angeles Gladiators,Dallas Fuel,-357,246
0,8-Jun-19,Houston Outlaws,New York Excelsior,971,-3333
0,8-Jun-19,Boston Uprising,London Spitfire,175,-244
0,7-Jun-19,Paris Eternal,Toronto Defiant,192,-270
0,7-Jun-19,Los Angeles Valiant,Shanghai Dragons,235,-345
0,7-Jun-19,Guangzhou Charge,Chengdu Hunters,116,-156
0,7-Jun-19,Florida Mayhem,Seoul Dynasty,501,-909
0,6-Jun-19,San Francisco Shock,Atlanta Reign,-2000,831
0,12-May-19,San Francisco Shock,Vancouver Titans,129,-169
0,11-May-19,New York Excelsior,Vancouver Titans,163,-227
0,11-May-19,San Francisco Shock,Hangzhou Spark,-2000,894
0,11-May-19,Dallas Fuel,Vancouver Titans,1117,-5000
0,11-May-19,New York Excelsior,Los Angeles Gladiators,-233,171
0,10-May-19,Hangzhou Spark,London Spitfire,191,-256
0,10-May-19,Shanghai Dragons,San Francisco Shock,841,-2000
0,6-May-19,Seoul Dynasty,Hangzhou Spark,-250,185
0,5-May-19,Shanghai Dragons,San Francisco Shock,939,-2500
0,5-May-19,Washington Justice,Boston Uprising,421,-714
0,5-May-19,Toronto Defiant,Paris Eternal,-127,-105
0,5-May-19,Chengdu Hunters,Los Angeles Valiant,-294,219
0,4-May-19,Seoul Dynasty,Vancouver Titans,582,-1111
0,4-May-19,Atlanta Reign,New York Excelsior,532,-1111
0,4-May-19,London Spitfire,Houston Outlaws,-1667,788
0,4-May-19,Shanghai Dragons,Washington Justice,-833,449
0,4-May-19,Toronto Defiant,Vancouver Titans,1213,-5000
0,4-May-19,Boston Uprising,Los Angeles Gladiators,394,-588
0,3-May-19,Guangzhou Charge,Houston Outlaws,-263,192
0,3-May-19,Philadelphia Fusion,San Francisco Shock,618,-1250
0,3-May-19,Dallas Fuel,Florida Mayhem,-1000,579
0,28-Apr-19,Houston Outlaws,Dallas Fuel,325,-476
0,28-Apr-19,Seoul Dynasty,Los Angeles Valiant,-2000,925
0,28-Apr-19,Chengdu Hunters,London Spitfire,449,-769
0,28-Apr-19,Hangzhou Spark,Paris Eternal,-256,183
0,27-Apr-19,Los Angeles Valiant,Dallas Fuel,165,-222
0,27-Apr-19,Houston Outlaws,Seoul Dynasty,539,-909
0,27-Apr-19,Hangzhou Spark,Chengdu Hunters,-182,134
0,27-Apr-19,Paris Eternal,London Spitfire,329,-500
0,22-Apr-19,Atlanta Reign,Guangzhou Charge,-238,179
0,21-Apr-19,Hangzhou Spark,San Francisco Shock,1002,-3333
0,21-Apr-19,Houston Outlaws,Shanghai Dragons,208,-286
0,21-Apr-19,Vancouver Titans,Boston Uprising,-5000,1261
0,21-Apr-19,Los Angeles Gladiators,Chengdu Hunters,-417,292
0,20-Apr-19,Dallas Fuel,Seoul Dynasty,133,-179
0,20-Apr-19,Shanghai Dragons,Florida Mayhem,-476,320
0,20-Apr-19,London Spitfire,Boston Uprising,-250,181
0,20-Apr-19,Hangzhou Spark,Guangzhou Charge,-370,272
0,20-Apr-19,Los Angeles Valiant,Washington Justice,-294,223
0,20-Apr-19,Philadelphia Fusion,Houston Outlaws,-270,200
0,19-Apr-19,New York Excelsior,Atlanta Reign,-10000,1532
0,19-Apr-19,Vancouver Titans,Dallas Fuel,-2500,1046
0,19-Apr-19,Florida Mayhem,Los Angeles Gladiators,686,-909
0,19-Apr-19,San Francisco Shock,Toronto Defiant,-3333,1060
0,18-Apr-19,New York Excelsior,Philadelphia Fusion,-1667,807
0,15-Apr-19,Los Angeles Valiant,Los Angeles Gladiators,752,-1250
0,14-Apr-19,New York Excelsior,Florida Mayhem,-10000,1396
0,14-Apr-19,Atlanta Reign,Washington Justice,-294,219
0,14-Apr-19,Dallas Fuel,Paris Eternal,-213,166
0,14-Apr-19,Los Angeles Gladiators,Guangzhou Charge,-667,378
0,13-Apr-19,Dallas Fuel,Toronto Defiant,112,-145
0,13-Apr-19,Vancouver Titans,Houston Outlaws,-3333,1084
0,13-Apr-19,London Spitfire,Philadelphia Fusion,-133,102
0,13-Apr-19,Chengdu Hunters,Shanghai Dragons,-154,119
0,13-Apr-19,Guangzhou Charge,San Francisco Shock,930,-2500
0,13-Apr-19,Boston Uprising,Hangzhou Spark,-172,129
0,12-Apr-19,Los Angeles Valiant,Atlanta Reign,254,-345
0,12-Apr-19,Toronto Defiant,Philadelphia Fusion,-102,-130
0,12-Apr-19,Vancouver Titans,Seoul Dynasty,-625,383
0,12-Apr-19,New York Excelsior,Washington Justice,-2000,921
0,11-Apr-19,Paris Eternal,Florida Mayhem,-312,227
0,8-Apr-19,Washington Justice,Chengdu Hunters,292,-400
0,7-Apr-19,Vancouver Titans,Hangzhou Spark,-909,559
0,7-Apr-19,Atlanta Reign,London Spitfire,185,-244
0,7-Apr-19,San Francisco Shock,Guangzhou Charge,-556,428
0,7-Apr-19,Chengdu Hunters,Paris Eternal,-118,-110
0,6-Apr-19,New York Excelsior,Shanghai Dragons,-1111,595
0,6-Apr-19,Toronto Defiant,Boston Uprising,-175,136
0,6-Apr-19,Florida Mayhem,Philadelphia Fusion,229,-312
0,6-Apr-19,Los Angeles Valiant,Seoul Dynasty,125,-156
0,6-Apr-19,Los Angeles Gladiators,San Francisco Shock,473,-667
0,6-Apr-19,Washington Justice,Toronto Defiant,308,-435
0,5-Apr-19,London Spitfire,Florida Mayhem,-556,359
0,5-Apr-19,Guangzhou Charge,Paris Eternal,-189,140
0,5-Apr-19,Shanghai Dragons,Los Angeles Gladiators,179,-244
0,5-Apr-19,Boston Uprising,Atlanta Reign,-111,-119
0,4-Apr-19,Philadelphia Fusion,New York Excelsior,293,-417
0,24-Mar-19,Vancouver Titans,San Francisco Shock,-417,292
0,23-Mar-19,Philadelphia Fusion,San Francisco Shock,150,-200
0,23-Mar-19,Seoul Dynasty,Vancouver Titans,325,-476
0,23-Mar-19,San Francisco Shock,Toronto Defiant,-145,110
0,23-Mar-19,Atlanta Reign,Philadelphia Fusion,152,-200
0,22-Mar-19,Boston Uprising,Vancouver Titans,558,-1111
0,22-Mar-19,Seoul Dynasty,New York Excelsior,501,-500
0,17-Mar-19,Guangzhou Charge,Vancouver Titans,312,-435
0,17-Mar-19,Houston Outlaws,Atlanta Reign,154,-200
0,17-Mar-19,Washington Justice,Florida Mayhem,161,-208
0,17-Mar-19,Philadelphia Fusion,Paris Eternal,-213,162
0,16-Mar-19,Atlanta Reign,Chengdu Hunters,-294,217
0,16-Mar-19,Boston Uprising,Dallas Fuel,121,-159
0,16-Mar-19,London Spitfire,Seoul Dynasty,-123,-106
0,16-Mar-19,Washington Justice,Paris Eternal,298,-435
0,10-Mar-19,Vancouver Titans,Chengdu Hunters,-2000,816
0,10-Mar-19,Florida Mayhem,Boston Uprising,156,-208
0,10-Mar-19,London Spitfire,Shanghai Dragons,-500,347
0,10-Mar-19,Paris Eternal,San Francisco Shock,218,-294
0,9-Mar-19,Hangzhou Spark,Toronto Defiant,-149,116
0,9-Mar-19,Guangzhou Charge,Los Angeles Gladiators,106,-139
0,9-Mar-19,Seoul Dynasty,Washington Justice,-526,351
0,9-Mar-19,Los Angeles Valiant,Houston Outlaws,-105,-122
0,9-Mar-19,Dallas Fuel,Shanghai Dragons,-143,108
0,9-Mar-19,New York Excelsior,San Francisco Shock,-400,280
0,9-Mar-19,Paris Eternal,Vancouver Titans,357,-526
0,8-Mar-19,Toronto Defiant,Chengdu Hunters,-455,307
0,8-Mar-19,Los Angeles Valiant,Philadelphia Fusion,278,-400
0,8-Mar-19,Atlanta Reign,Los Angeles Gladiators,-345,245
0,3-Mar-19,New York Excelsior,Seoul Dynasty,-588,376
0,3-Mar-19,Los Angeles Valiant,Guangzhou Charge,112,-147
0,3-Mar-19,Hangzhou Spark,Los Angeles Gladiators,121,-159
0,3-Mar-19,Boston Uprising,Toronto Defiant,-122,-108
0,2-Mar-19,Shanghai Dragons,Dallas Fuel,-110,-116
0,2-Mar-19,San Francisco Shock,Washington Justice,-588,376
0,2-Mar-19,Florida Mayhem,Houston Outlaws,125,-164
0,2-Mar-19,Paris Eternal,Atlanta Reign,-196,150
0,2-Mar-19,Shanghai Dragons,Chengdu Hunters,-152,114
0,2-Mar-19,Vancouver Titans,Los Angeles Valiant,-385,275
0,2-Mar-19,Toronto Defiant,New York Excelsior,353,-526
0,1-Mar-19,Los Angeles Gladiators,London Spitfire,114,-152
0,1-Mar-19,San Francisco Shock,Hangzhou Spark,-222,163
0,1-Mar-19,Florida Mayhem,Guangzhou Charge,196,-270
0,1-Mar-19,Seoul Dynasty,Boston Uprising,-238,175
0,28-Feb-19,Washington Justice,Philadelphia Fusion,194,-270
0,24-Feb-19,Vancouver Titans,San Francisco Shock,-128,-104
0,24-Feb-19,Toronto Defiant,Los Angeles Valiant,150,-204
0,24-Feb-19,New York Excelsior,Houston Outlaws,-323,239
0,24-Feb-19,Hangzhou Spark,London Spitfire,-149,112
0,23-Feb-19,Chengdu Hunters,Florida Mayhem,125,-164
0,23-Feb-19,Vancouver Titans,Guangzhou Charge,-400,276
0,23-Feb-19,Philadelphia Fusion,Dallas Fuel,-238,179
0,23-Feb-19,Los Angeles Gladiators,Paris Eternal,100,-132
0,23-Feb-19,Houston Outlaws,Hangzhou Spark,250,-357
0,23-Feb-19,Shanghai Dragons,Boston Uprising,183,-244
0,23-Feb-19,New York Excelsior,Los Angeles Valiant,-263,191
0,22-Feb-19,Atlanta Reign,Toronto Defiant,-286,208
0,22-Feb-19,Seoul Dynasty,Chengdu Hunters,-222,170
0,22-Feb-19,Guangzhou Charge,Dallas Fuel,131,-172
0,22-Feb-19,Philadelphia Fusion,Florida Mayhem,-1250,624
0,21-Feb-19,Washington Justice,London Spitfire,307,-455
0,17-Feb-19,Seoul Dynasty,Dallas Fuel,-270,199
0,17-Feb-19,San Francisco Shock,Los Angeles Gladiators,-213,161
0,17-Feb-19,Philadelphia Fusion,Atlanta Reign,-250,181
0,17-Feb-19,Houston Outlaws,Boston Uprising,-101,-133
0,16-Feb-19,Vancouver Titans,Shanghai Dragons,-270,198
0,16-Feb-19,Los Angeles Valiant,Hangzhou Spark,106,-141
0,16-Feb-19,Washington Justice,New York Excelsior,566,-1111
0,16-Feb-19,London Spitfire,Paris Eternal,-238,175
0,16-Feb-19,Chengdu Hunters,Guangzhou Charge,426,-667
0,16-Feb-19,Dallas Fuel,San Francisco Shock,200,-270
0,16-Feb-19,Atlanta Reign,Florida Mayhem,-227,171
0,15-Feb-19,Toronto Defiant,Houston Outlaws,-112,-115
0,15-Feb-19,Shanghai Dragons,Hangzhou Spark,129,-172
0,15-Feb-19,Seoul Dynasty,Los Angeles Gladiators,108,-145
0,15-Feb-19,New York Excelsior,Boston Uprising,-1111,604
0,14-Feb-19,Philadelphia Fusion,London Spitfire,129,-172
0,19-Apr-20,Chengdu Hunters,Shanghai Dragons,277,-400
0,19-Apr-20,Guangzhou Charge,Hangzhou Spark,100,-132
0,18-Apr-20,Shanghai Dragons,Hangzhou Spark,-455,312
0,18-Apr-20,Chengdu Hunters,Guangzhou Charge,147,-196
0,18-Apr-20,Dallas Fuel,San Francisco Shock,586,-1111
0,18-Apr-20,Boston Uprising,Toronto Defiant,200,-278
0,17-Apr-20,Florida Mayhem,Paris Eternal,250,-345
0,17-Apr-20,Los Angeles Gladiators,Los Angeles Valiant,-222,166
0,16-Apr-20,Atlanta Reign,Washington Justice,-1111,606
0,13-Apr-20,San Francisco Shock,Los Angeles Gladiators,-204,154
0,12-Apr-20,Philadelphia Fusion,Atlanta Reign,-192,147
0,12-Apr-20,Houston Outlaws,Toronto Defiant,131,-172
0,12-Apr-20,Shanghai Dragons,Guangzhou Charge,-323,235
0,12-Apr-20,Chengdu Hunters,Vancouver Titans,167,-222
0,12-Apr-20,Washington Justice,Dallas Fuel,-104,-127
0,11-Apr-20,Houston Outlaws,Boston Uprising,-263,194
0,11-Apr-20,Philadelphia Fusion,Paris Eternal,-208,156
0,11-Apr-20,Vancouver Titans,Guangzhou Charge,-400,275
0,11-Apr-20,Hangzhou Spark,Chengdu Hunters,-122,-110
0,6-Apr-20,Guangzhou Charge,Hangzhou Spark,-141,106
0,6-Apr-20,Chengdu Hunters,Shanghai Dragons,254,-357
0,5-Apr-20,Dallas Fuel,Los Angeles Valiant,209,-286
0,5-Apr-20,Philadelphia Fusion,Washington Justice,-400,282
0,5-Apr-20,Houston Outlaws,Paris Eternal,138,-182
0,5-Apr-20,Chengdu Hunters,Guangzhou Charge,-133,100
0,5-Apr-20,Shanghai Dragons,Hangzhou Spark,-217,163
0,4-Apr-20,Los Angeles Valiant,San Francisco Shock,194,-294
0,4-Apr-20,Los Angeles Gladiators,Dallas Fuel,-455,305
0,4-Apr-20,Toronto Defiant,Washington Justice,131,-175
0,30-Mar-20,Los Angeles Valiant,San Francisco Shock,382,-625
0,29-Mar-20,Seoul Dynasty,Los Angeles Gladiators,-104,-127
0,29-Mar-20,Florida Mayhem,Atlanta Reign,341,-526
0,29-Mar-20,Hangzhou Spark,Guangzhou Charge,-196,145
0,29-Mar-20,Chengdu Hunters,Shanghai Dragons,399,-625
0,29-Mar-20,Seoul Dynasty,Dallas Fuel,-357,240
0,29-Mar-20,Florida Mayhem,Washington Justice,102,-139
0,29-Mar-20,San Francisco Shock,Los Angeles Gladiators,-435,354
0,29-Mar-20,New York Excelsior,Atlanta Reign,-233,168
0,29-Mar-20,Seoul Dynasty,Los Angeles Valiant,-333,243
0,29-Mar-20,Paris Eternal,London Spitfire,-250,175
0,29-Mar-20,Toronto Defiant,Boston Uprising,-345,245
0,29-Mar-20,Chengdu Hunters,Hangzhou Spark,159,-213
0,29-Mar-20,Guangzhou Charge,Shanghai Dragons,194,-263
0,8-Mar-20,Boston Uprising,Atlanta Reign,525,-1000
0,8-Mar-20,New York Excelsior,Washington Justice,-417,284
0,8-Mar-20,Paris Eternal,Philadelphia Fusion,254,-370
0,7-Mar-20,Boston Uprising,Washington Justice,276,-385
0,7-Mar-20,Paris Eternal,Houston Outlaws,-476,324
0,7-Mar-20,Toronto Defiant,Florida Mayhem,-156,120
0,1-Mar-20,Houston Outlaws,Toronto Defiant,348,-556
0,1-Mar-20,Florida Mayhem,London Spitfire,104,-141
0,1-Mar-20,Atlanta Reign,Paris Eternal,-385,262
0,1-Mar-20,Philadelphia Fusion,Boston Uprising,-2000,821
0,29-Feb-20,Houston Outlaws,London Spitfire,800,-1000
0,29-Feb-20,Atlanta Reign,Toronto Defiant,-233,175
0,29-Feb-20,Florida Mayhem,New York Excelsior,388,-625
0,23-Feb-20,Washington Justice,London Spitfire,-294,211
0,23-Feb-20,Philadelphia Fusion,Toronto Defiant,-417,278
0,23-Feb-20,Houston Outlaws,New York Excelsior,965,-3333
0,22-Feb-20,Washington Justice,Paris Eternal,-213,156
0,22-Feb-20,Houston Outlaws,Boston Uprising,117,-156
0,22-Feb-20,Philadelphia Fusion,New York Excelsior,158,-213
0,16-Feb-20,Philadelphia Fusion,Florida Mayhem,-233,172
0,16-Feb-20,Houston Outlaws,Washington Justice,189,-263
0,15-Feb-20,Philadelphia Fusion,Washington Justice,-323,231
0,15-Feb-20,Houston Outlaws,Florida Mayhem,119,-156
0,9-Feb-20,Dallas Fuel,San Francisco Shock,674,-1429
0,9-Feb-20,Vancouver Titans,Los Angeles Valiant,-526,368
0,9-Feb-20,New York Excelsior,Boston Uprising,-1429,643
0,9-Feb-20,Paris Eternal,London Spitfire,119,-159
0,8-Feb-20,Dallas Fuel,Los Angeles Valiant,-143,108
0,8-Feb-20,Vancouver Titans,Los Angeles Gladiators,-227,167
0,8-Feb-20,New York Excelsior,London Spitfire,-588,367
0,8-Feb-20,Paris Eternal,Toronto Defiant,-115,-127
0,26-Apr-20,Houston Outlaws,Dallas Fuel,125,-180
0,26-Apr-20,Florida Mayhem,Boston Uprising,-400,280
0,26-Apr-20,New York Excelsior,Guangzhou Charge,-360,240
0,26-Apr-20,Shanghai Dragons,Seoul Dynasty,-130,100
0,26-Apr-20,Hangzhou Spark,Chengdu Hunters,-190,165
0,25-Apr-20,San Francisco Shock,Los Angeles Valiant,-680,490
0,25-Apr-20,Atlanta Reign,Philadelphia Fusion,175,-210
0,25-Apr-20,New York Excelsior,Chengdu Hunters,-330,270
0,25-Apr-20,Shanghai Dragons,Guangzhou Charge,-500,400
0,25-Apr-20,Hangzhou Spark,Seoul Dynasty,360,-405
0,2-May-20,Guangzhou Charge,Seoul Dynasty,334,-500
0,2-May-20,New York Excelsior,Shanghai Dragons,149,-196
0,2-May-20,Dallas Fuel,Washington Justice,-196,147
0,2-May-20,Los Angeles Valiant,Atlanta Reign,243,-333
0,2-May-20,Houston Outlaws,San Francisco Shock,384,-625
0,3-May-20,Seoul Dynasty,Hangzhou Spark,-385,265
0,3-May-20,Chengdu Hunters,New York Excelsior,413,-625
0,3-May-20,Philadelphia Fusion,Paris Eternal,-500,326
0,3-May-20,Florida Mayhem,Boston Uprising,-1000,548
0,3-May-20,Toronto Defiant,Los Angeles Gladiators,241,-345
,,,,,
